project_id, project, ticket_id, created, updated, completed, title, totalcomments, status, author, owner, milestone
"177", "signal-wiki", "1", "2009-09-12 10:01:13", "2010-03-06 08:24:33", "open", "Sessions Donot Clear", "2", "open", "saurabhbhatia", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "53", "2013-04-05 14:38:34", "2013-04-05 16:34:07", "open", "Create Partial from Selection not working", "1", "open", "jaybbb", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "52", "2013-02-27 00:03:07", "2013-10-13 00:27:07", "open", "Failure running "Quick Migration"", "1", "open", "zmillman", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "51", "2013-02-10 04:28:55", "2013-02-10 09:24:41", "open", "Install with Git", "1", "open", "shirkavand", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "49", "2012-10-07 13:50:32", "2012-10-07 13:50:32", "open", "Update Snippets/image_tag.tmSnippet", "0", "open", "passion8", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "48", "2012-09-27 18:52:24", "2013-08-28 19:15:29", "open", "New snippets and refactoring", "0", "open", "tinogomes", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "47", "2012-02-23 17:05:32", "2012-09-27 18:53:33", "open", "New snippet for attr_accessible", "0", "open", "tinogomes", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "46", "2012-01-31 15:03:38", "2012-01-31 15:03:38", "open", "Added json to Create resources Controller", "0", "open", "brunoenten", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "45", "2011-12-21 01:22:35", "2011-12-21 01:22:35", "open", "Add Go To Alternate File for haml with gem 'haml' in Gemfile", "0", "open", "vladvinnikov", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "44", "2011-10-03 12:43:32", "2011-10-03 12:43:32", "open", "Rails 3 refactor", "0", "open", "joneslee85", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "42", "2011-10-01 10:51:57", "2011-10-01 10:51:57", "open", "Update Create Resources Controller Class snippet to use JSON instead of XML", "0", "open", "joneslee85", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "41", "2011-09-21 11:12:27", "2011-09-21 11:12:27", "open", "Fix migration snippets for Rails 3.1 so they can find def down as well as def self.down", "0", "open", "james", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "36", "2011-06-10 07:13:46", "2011-06-10 07:13:46", "open", "Add support for folding if statements in ERB", "0", "open", "jkrall", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "35", "2011-06-02 12:10:37", "2011-06-02 12:10:37", "open", "Cucumber syntax warning", "0", "open", "Sjors", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "34", "2011-05-25 05:56:27", "2011-05-25 05:56:27", "open", "Added elsif ERB snippet", "0", "open", "beausmith", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "32", "2011-03-30 00:46:07", "2011-03-30 00:46:07", "open", "add support for slim", "0", "open", "johngibb", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "31", "2011-03-22 13:44:34", "2011-03-22 13:44:34", "open", "path error when using Show DB Schema for Current Class", "0", "open", "raldred", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "30", "2011-03-22 01:58:08", "2011-03-22 01:58:08", "open", "Class definition with :: doesn't seem to be honored with code coloring", "0", "open", "banjoey", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "29", "2011-03-22 01:20:58", "2011-06-15 02:37:52", "open", "rails 3 generators from textmate", "1", "open", "thiagocifani", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "27", "2011-02-07 22:59:31", "2011-02-07 22:59:31", "open", "erb indentation not quite right?", "0", "open", "barmstrong", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "25", "2010-12-17 03:00:53", "2010-12-17 03:00:53", "open", "Editing js.erb files in Rails 3", "0", "open", "tomrossi7", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "23", "2010-12-08 07:37:33", "2011-07-26 05:11:17", "open", "Show error when rails path is not found", "1", "open", "sorbits", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "22", "2010-11-12 23:46:55", "2010-11-12 23:46:55", "open", "opt-cmd-down does not see js.erb view files", "0", "open", "AnselAtoms", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "21", "2010-10-26 06:12:41", "2010-10-26 06:12:41", "open", "Untitled", "0", "open", "joannou", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "20", "2010-10-20 10:27:25", "2011-06-15 02:43:40", "open", "generate {scaffold, ...} command tries to run script/generate in Rails 3", "3", "open", "jchia", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "19", "2010-10-01 14:00:34", "2011-05-27 16:23:09", "open", "Bundle Help displaying keystrokes incorrectly", "2", "open", "chrismanderson", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "18", "2010-09-27 14:59:46", "2011-03-22 14:59:22", "open", "insert_add_column_or_create_table.rb:9:in `unprepend': private method `split' called for #<Array:0x1011e9d60> (NoMethodError)", "4", "open", "andyao", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "16", "2010-03-17 17:32:21", "2010-12-10 17:49:11", "open", "", "2", "open", "granth", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "15", "2010-02-25 22:27:58", "2011-08-11 16:16:58", "open", "show db schema doesnt work with ruby 1.9", "6", "open", "plentz", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "13", "2010-02-11 18:44:42", "2010-05-03 14:04:44", "open", "Running test from TextMate in a Rails 3 project", "1", "open", "galaxycats", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "11", "2010-01-30 17:02:32", "2010-08-13 15:08:10", "open", "Assertions", "3", "open", "JEG2", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "10", "2010-01-26 22:43:52", "2011-04-18 04:29:19", "open", "How will we support Rails 2 and Rails 3 in the Commands and Snippets?", "6", "open", "drnic", "no owner", "no milestone"
"179", "ruby-on-rails-tmbundle", "8", "2010-01-05 13:27:20", "2010-03-09 14:57:12", "open", "Autocomplete Foreign Key Fixture Reference runtime error", "3", "open", "mattheworiordan", "no owner", "no milestone"
"185", "low-pro-for-jquery", "2", "2011-01-10 21:41:52", "2011-01-10 21:41:52", "open", "'Remote' is added to the global namespace", "0", "open", "irrelative", "no owner", "no milestone"
"185", "low-pro-for-jquery", "1", "2010-10-20 15:58:06", "2012-01-05 21:07:34", "open", "$.fn.delegate overwrites the default jquery method", "1", "open", "eugenebolshakov", "no owner", "no milestone"
"199", "amazon-ec2", "74", "2013-11-06 11:40:55", "2013-11-06 11:40:55", "open", "Adding support for m1.medium instances.", "0", "open", "gauravagarwalr", "no owner", "no milestone"
"199", "amazon-ec2", "72", "2013-01-27 19:53:53", "2013-01-27 19:53:53", "open", "add license information to the gemspec", "0", "open", "jordimassaguerpla", "no owner", "no milestone"
"199", "amazon-ec2", "71", "2012-08-12 20:44:04", "2012-08-23 13:20:13", "open", "support for m1.medium instances and higher versions of rake (>= 0.8.7)", "2", "open", "caboom", "no owner", "no milestone"
"199", "amazon-ec2", "70", "2012-06-08 06:29:30", "2012-06-08 06:56:00", "open", "Odagiri 20120608", "0", "open", "mitsuharu-odagiri", "no owner", "no milestone"
"199", "amazon-ec2", "69", "2012-03-26 22:35:08", "2012-03-26 22:35:08", "open", "Bug in describe_launch_configurations when passed a :launch_configuration_names parameter", "0", "open", "uberbrady", "no owner", "no milestone"
"199", "amazon-ec2", "68", "2012-03-23 23:41:06", "2012-11-02 12:12:01", "open", "Adding m1.medium to the list of valid instance types.", "1", "open", "sidbatra", "no owner", "no milestone"
"199", "amazon-ec2", "67", "2012-02-15 21:45:32", "2012-02-15 21:45:32", "open", ":availability_zone for run_instances does not work", "0", "open", "mattbailey", "no owner", "no milestone"
"199", "amazon-ec2", "66", "2012-02-10 15:03:28", "2012-02-10 15:03:28", "open", "Support filtering in describe instances", "0", "open", "rkyrychuk", "no owner", "no milestone"
"199", "amazon-ec2", "65", "2012-02-08 12:49:22", "2012-02-11 09:13:26", "open", "cloudwatch errors are not recognised by aws_error?", "1", "open", "benclifford", "no owner", "no milestone"
"199", "amazon-ec2", "64", "2012-01-26 11:12:59", "2012-01-26 11:12:59", "open", "Change of top-level namespace to fix conflict with official Amazon aws-sdk", "0", "open", "itrigga", "no owner", "no milestone"
"199", "amazon-ec2", "63", "2012-01-03 00:01:44", "2012-01-03 00:01:44", "open", "Rdoc issue:  :instance_type described as :type in request spot instance options hash.", "0", "open", "jcihocki", "no owner", "no milestone"
"199", "amazon-ec2", "62", "2011-12-02 15:36:47", "2011-12-02 15:36:47", "open", "Update EC2 API to version 2011-11-01 and add support for new DescribeInstanceStatus API call", "0", "open", "BrindleFly", "no owner", "no milestone"
"199", "amazon-ec2", "60", "2011-11-15 16:14:06", "2011-11-15 16:14:06", "open", "add new cc2.8xlarge instance", "0", "open", "haruska", "no owner", "no milestone"
"199", "amazon-ec2", "59", "2011-10-29 09:29:13", "2011-10-29 09:29:13", "open", "Hi! I cleaned up your code for you!", "0", "open", "GunioRobot", "no owner", "no milestone"
"199", "amazon-ec2", "58", "2011-09-06 04:03:07", "2011-09-06 04:03:30", "open", "ELB Error Causing Crash", "0", "open", "davefinster", "no owner", "no milestone"
"199", "amazon-ec2", "56", "2011-08-11 20:50:32", "2011-08-11 22:45:10", "open", "Added support for CloudWatch's PutMetricData", "1", "open", "acammack", "no owner", "no milestone"
"199", "amazon-ec2", "55", "2011-08-08 17:23:11", "2011-08-08 17:23:11", "open", "warning: method redefined; discarding old confirm_product_instance", "0", "open", "gurgeous", "no owner", "no milestone"
"199", "amazon-ec2", "54", "2011-08-07 00:16:06", "2011-08-07 00:16:06", "open", "Fix relative-path inclusion to work with Ruby 1.9.2 and later.", "0", "open", "Flameeyes", "no owner", "no milestone"
"199", "amazon-ec2", "53", "2011-08-03 18:20:53", "2011-08-03 18:25:26", "open", "Added PutMetricData to Cloudwatch portion", "1", "open", "kreynolds", "no owner", "no milestone"
"199", "amazon-ec2", "52", "2011-07-13 01:41:34", "2011-07-13 01:41:34", "open", "Exception in pathlist when 'arr' is nil.", "0", "open", "jjarmoc", "no owner", "no milestone"
"199", "amazon-ec2", "51", "2011-06-20 15:37:52", "2011-06-20 15:37:52", "open", "Filter snapshots and volumes", "0", "open", "organicveggie", "no owner", "no milestone"
"199", "amazon-ec2", "50", "2011-06-11 22:57:17", "2011-06-11 22:57:17", "open", "Need to update API version for RDS from 2009-10-16", "0", "open", "BrindleFly", "no owner", "no milestone"
"199", "amazon-ec2", "48", "2011-06-07 22:07:03", "2011-06-07 22:07:03", "open", "add cg1.4xlarge instance type to spot price history", "0", "open", "cfox", "no owner", "no milestone"
"199", "amazon-ec2", "47", "2011-04-27 21:37:32", "2011-04-27 21:37:32", "open", "Add filters to snapshots", "0", "open", "stw", "no owner", "no milestone"
"199", "amazon-ec2", "44", "2011-03-04 06:35:26", "2011-03-04 06:35:26", "open", "awshell and example ruby file giving error", "0", "open", "imohan", "no owner", "no milestone"
"199", "amazon-ec2", "43", "2011-02-08 05:21:40", "2011-02-08 05:21:40", "open", "Fix authorize security group ingress", "0", "open", "jdrowell", "no owner", "no milestone"
"199", "amazon-ec2", "41", "2011-01-12 10:23:46", "2011-01-12 10:23:46", "open", "describe_images now supports filtering", "0", "open", "skade", "no owner", "no milestone"
"199", "amazon-ec2", "40", "2010-12-24 00:34:23", "2010-12-24 16:42:20", "open", "RDS create_db_instance :db_parameter_group option is coded incorrectly", "0", "open", "jsidlosky", "no owner", "no milestone"
"218", "merb-plugins", "1", "2013-05-30 23:46:39", "2013-05-30 23:46:39", "open", "Managing Director", "0", "open", "wahidkabir", "no owner", "no milestone"
"232", "fitter_happier", "2", "2011-04-03 19:00:47", "2011-04-03 19:00:47", "open", "Deprecation warning in Rails ~> 2.3.9", "0", "open", "cgriego", "no owner", "no milestone"
"249", "braid", "19", "2012-04-20 05:11:40", "2012-04-20 05:11:40", "open", "correctly detect whether svn braid is up-to-date", "0", "open", "goodell", "no owner", "no milestone"
"249", "braid", "18", "2012-04-18 14:41:56", "2012-04-18 14:41:56", "open", "Move All Code to Lib", "0", "open", "yfeldblum", "no owner", "no milestone"
"249", "braid", "17", "2012-04-18 14:34:47", "2012-04-18 14:34:47", "open", "More Informative CannotGuessType Message", "0", "open", "yfeldblum", "no owner", "no milestone"
"249", "braid", "16", "2012-04-17 18:14:29", "2012-10-30 10:24:21", "open", "Braid: Error: local changes are present", "1", "open", "millisami", "no owner", "no milestone"
"249", "braid", "15", "2012-01-11 17:33:24", "2013-02-04 20:45:43", "open", "fork() function is unimplemented on this machine", "4", "open", "my8bird", "no owner", "no milestone"
"249", "braid", "14", "2011-09-07 04:11:48", "2011-09-07 04:11:48", "open", "Post update git hook?", "0", "open", "tenaciousflea", "no owner", "no milestone"
"249", "braid", "5", "2011-02-02 17:26:52", "2011-03-09 23:42:54", "open", "braid swallows git fetch errors, even in verbose mode", "1", "open", "rsutphin", "no owner", "no milestone"
"273", "eycap", "38", "2013-03-18 05:17:39", "2013-03-18 05:24:02", "open", "undefined method `enable' for #<Capistrano::Configuration::Namespaces::Namespace:0x007f947588a8b8> (NoMethodError)", "1", "open", "ghazel", "no owner", "no milestone"
"273", "eycap", "35", "2012-11-06 03:52:13", "2012-11-29 18:46:17", "open", "Database dump using wrong role", "2", "open", "JohnAgan", "7hunderbird", "no milestone"
"273", "eycap", "8", "2010-10-21 21:34:13", "2012-11-29 18:46:16", "open", "bundler will ask for user password from capistrano", "1", "open", "ivar", "7hunderbird", "no milestone"
"273", "eycap", "5", "2010-01-17 07:25:54", "2012-11-29 18:46:16", "open", "EYLogger and notify start/stop are not included in the deploy:cold and deploy:rollback tasks", "1", "open", "cgriego", "7hunderbird", "no milestone"
"273", "eycap", "4", "2010-01-17 07:25:04", "2012-11-29 18:46:16", "open", "EYLogger#post_process fails if called in the top-level namespace", "1", "open", "cgriego", "7hunderbird", "no milestone"
"273", "eycap", "2", "2009-12-21 20:30:54", "2012-11-29 18:46:16", "open", "Misleading comments and use of sudo method in mongrel.rb recipes", "3", "open", "bratta", "7hunderbird", "no milestone"
"279", "gitsum", "2", "2013-06-03 17:05:26", "2013-06-03 17:05:26", "open", "Checkdoc warnings", "0", "open", "jaalto", "no owner", "no milestone"
"322", "forgery", "59", "2013-04-15 17:22:31", "2013-04-15 17:22:31", "open", "add ipv6 method to Forgery::Internet", "0", "open", "nacengineer", "no owner", "no milestone"
"322", "forgery", "58", "2013-04-09 10:09:40", "2013-04-09 18:50:44", "open", "avoiding white spaces in domain_name and email_address", "1", "open", "masciugo", "no owner", "no milestone"
"322", "forgery", "57", "2013-04-03 10:43:31", "2013-04-03 10:43:31", "open", "Proper name for Polish Zloty", "0", "open", "Holek", "no owner", "no milestone"
"322", "forgery", "56", "2013-03-20 15:37:26", "2013-03-20 15:37:26", "open", "Here are some generators for Russian Taxation system", "0", "open", "vladson", "no owner", "no milestone"
"322", "forgery", "55", "2013-03-18 04:50:44", "2013-03-18 04:50:44", "open", "Bump release and publish new gem (0.5.1?)", "0", "open", "christhekeele", "no owner", "no milestone"
"322", "forgery", "54", "2012-12-01 22:17:14", "2012-12-20 08:19:22", "open", "Forgery::Address.phone returns invalid phone numbers", "2", "open", "ludwigschubert", "no owner", "no milestone"
"322", "forgery", "53", "2012-07-24 23:30:38", "2012-07-24 23:30:38", "open", "Forgery(:internet).email_address - whitespace in email address", "0", "open", "fionaom", "no owner", "no milestone"
"322", "forgery", "51", "2012-05-15 08:30:29", "2012-07-01 07:56:34", "open", "Simplify the design and consolidate", "2", "open", "adzap", "no owner", "no milestone"
"322", "forgery", "50", "2012-04-17 14:32:34", "2012-04-17 14:32:34", "open", "Add UserAgents to dictionaries and Internet forgery", "0", "open", "daveworth", "no owner", "no milestone"
"322", "forgery", "33", "2011-07-21 12:07:13", "2011-07-30 21:08:52", "open", "Reorganization Of Categories", "7", "open", "krainboltgreene", "no owner", "Forgery 2.0"
"322", "forgery", "6", "2010-07-22 05:59:42", "2011-07-21 18:51:09", "open", "Separate Dictionary sets by language", "2", "open", "rurounijones", "no owner", "Forgery 2.0"
"322", "forgery", "1", "2009-04-17 00:04:24", "2009-10-15 10:24:49", "open", "Extend formats to allow alpha character", "0", "open", "brandonarbini", "no owner", "no milestone"
"339", "capsize", "2", "2009-10-09 06:19:24", "2010-01-12 04:47:34", "open", "The loading of 'EC2' failed", "4", "open", "skyzyx", "no owner", "no milestone"
"363", "audited", "164", "2013-11-10 23:14:43", "2013-11-10 23:14:43", "open", "PG::UndefinedTable: ERROR:  relation "users" does not exist", "0", "open", "moh-alsheikh", "no owner", "no milestone"
"363", "audited", "163", "2013-10-29 18:01:12", "2013-10-29 18:01:12", "open", "updated for rails4", "0", "open", "michelson", "no owner", "no milestone"
"363", "audited", "162", "2013-10-28 20:27:54", "2013-10-28 20:27:54", "open", "FIX: doc. View issue #143", "0", "open", "linuxonrails", "no owner", "no milestone"
"363", "audited", "161", "2013-10-15 17:56:51", "2013-10-15 17:57:28", "open", "Can't call revision() or revision_at() on models using ActiveRecord::Store?", "0", "open", "cmititiuc", "no owner", "no milestone"
"363", "audited", "160", "2013-09-14 06:51:26", "2013-09-14 06:54:57", "open", "RSpec Fixes", "0", "open", "willbutler", "no owner", "no milestone"
"363", "audited", "159", "2013-08-14 13:07:00", "2013-09-25 07:51:09", "open", "Different values in database and audits", "2", "open", "tejasbubane", "no owner", "no milestone"
"363", "audited", "158", "2013-08-06 09:15:33", "2013-08-06 09:15:33", "open", "Audit Globalize translations", "0", "open", "mtpersonalfile", "no owner", "no milestone"
"363", "audited", "157", "2013-08-02 11:18:55", "2013-08-02 11:18:55", "open", "Audit entries with duplicate version numbers", "0", "open", "harshitharao", "no owner", "no milestone"
"363", "audited", "156", "2013-07-15 15:00:16", "2013-07-15 15:00:16", "open", "Is there a way to map a foreign key change to a method on the associated model?", "0", "open", "chrisbloom7", "no owner", "no milestone"
"363", "audited", "155", "2013-07-13 14:39:32", "2013-07-27 17:09:12", "open", ":only option does not blow up when table not defined", "0", "open", "krishicks", "no owner", "no milestone"
"363", "audited", "154", "2013-07-10 11:19:38", "2013-07-10 11:19:38", "open", "Audited IP needs to be the one originally making the request, not the load balancer's", "0", "open", "eLobato", "no owner", "no milestone"
"363", "audited", "153", "2013-07-04 18:52:10", "2013-10-29 12:43:50", "open", "1.1.1 asking for ruby 1.9.3", "1", "open", "lcguida", "no owner", "no milestone"
"363", "audited", "152", "2013-07-04 10:57:18", "2013-11-01 19:32:13", "open", "Rails 4 support", "17", "open", "saikat91", "no owner", "no milestone"
"363", "audited", "151", "2013-06-27 13:00:19", "2013-06-27 13:03:30", "open", "Update README to better document strong_parameters requirements.", "0", "open", "joncanady", "no owner", "no milestone"
"363", "audited", "150", "2013-06-27 07:14:51", "2013-06-27 07:14:51", "open", "Add documentation for ":on" option, to limit which actions are audited", "0", "open", "xevix", "no owner", "no milestone"
"363", "audited", "149", "2013-06-18 10:21:30", "2013-06-18 10:21:30", "open", "Skip execution of audited if the table doesn't exist", "0", "open", "Femaref", "no owner", "no milestone"
"363", "audited", "148", "2013-05-28 10:13:01", "2013-05-28 10:13:01", "open", "Problem with translations when destroy on 1.1.1", "0", "open", "breiko83", "no owner", "no milestone"
"363", "audited", "147", "2013-05-27 15:29:01", "2013-06-19 09:25:26", "open", "Audit multiple current_user", "1", "open", "thiagofm", "no owner", "no milestone"
"363", "audited", "146", "2013-05-23 16:33:57", "2013-05-23 16:33:57", "open", "after not getting called when controller action raises an exception", "0", "open", "cout", "no owner", "no milestone"
"363", "audited", "145", "2013-05-21 06:31:41", "2013-05-21 06:31:41", "open", "undefined method `audit'", "0", "open", "ebinjo13", "no owner", "no milestone"
"363", "audited", "144", "2013-05-15 17:53:04", "2013-05-15 17:53:04", "open", "without_auditing reset logic not ensured", "0", "open", "elliottjf", "no owner", "no milestone"
"363", "audited", "143", "2013-05-13 16:58:03", "2013-10-28 20:23:41", "open", "Audit.as_user", "5", "open", "natebird", "no owner", "no milestone"
"363", "audited", "140", "2013-05-09 17:14:52", "2013-08-09 18:27:20", "open", "Prevent audit create errors on duplicate destroys", "2", "open", "tpodom", "no owner", "no milestone"
"363", "audited", "139", "2013-05-09 16:52:29", "2013-05-09 17:14:52", "open", "Destroying an audited model twice throws an error from audit writing", "0", "open", "tpodom", "no owner", "no milestone"
"363", "audited", "138", "2013-05-02 16:04:30", "2013-10-22 18:58:46", "open", "rails4 compatibility", "2", "open", "seanwalbran", "no owner", "no milestone"
"363", "audited", "137", "2013-04-15 06:39:13", "2013-05-13 14:27:40", "open", "Apply Conditional Validations when we specify the action on which auditing is desired", "1", "open", "aditya-kapoor", "no owner", "no milestone"
"363", "audited", "136", "2013-04-15 06:03:58", "2013-04-15 06:03:58", "open", "Apply Conditional Validations when we specify the action on which auditing is desired", "0", "open", "aditya-kapoor", "no owner", "no milestone"
"363", "audited", "135", "2013-03-22 12:27:52", "2013-03-30 08:32:57", "open", "Custom callbacks", "1", "open", "nchatu", "no owner", "no milestone"
"363", "audited", "132", "2013-01-26 10:21:59", "2013-01-26 10:21:59", "open", "Add test to ensure which attributes are not audited when uses ':only'", "0", "open", "ricardohsd", "no owner", "no milestone"
"363", "audited", "131", "2013-01-25 10:06:35", "2013-01-25 10:06:35", "open", "Problem in fetching data for audit table", "0", "open", "Nirupma", "no owner", "no milestone"
"363", "audited", "129", "2012-12-24 09:15:44", "2013-05-04 23:54:00", "open", "username is nil", "1", "open", "losingle", "no owner", "no milestone"
"363", "audited", "128", "2012-11-28 14:04:05", "2013-04-10 18:51:43", "open", "Missing tag for 3.0.0", "1", "open", "voxik", "no owner", "no milestone"
"363", "audited", "125", "2012-11-28 11:42:07", "2012-11-28 16:45:04", "open", "tests should not be carried by audited gem", "1", "open", "voxik", "no owner", "no milestone"
"363", "audited", "124", "2012-11-27 16:36:52", "2012-11-27 16:36:52", "open", "Do not ship .gemspec files.", "0", "open", "voxik", "no owner", "no milestone"
"363", "audited", "122", "2012-11-02 20:54:14", "2013-10-23 18:50:02", "open", "Acts as Paranoid Gem", "7", "open", "daveroberts", "no owner", "no milestone"
"363", "audited", "120", "2012-10-11 10:16:08", "2013-04-12 21:42:10", "open", "How to create comment upon delete via before_destroy?", "1", "open", "northband", "no owner", "no milestone"
"363", "audited", "118", "2012-09-23 18:01:10", "2013-07-20 19:24:30", "open", "Performance tuning audited?", "1", "open", "aramisbear", "no owner", "no milestone"
"363", "audited", "117", "2012-09-13 22:25:11", "2012-09-13 22:25:11", "open", "Scope for both regular and related audits", "0", "open", "jrust", "no owner", "no milestone"
"363", "audited", "116", "2012-09-10 21:29:56", "2012-09-10 21:29:56", "open", "README fix", "0", "open", "jrust", "no owner", "no milestone"
"363", "audited", "115", "2012-09-10 12:46:15", "2013-06-12 11:02:28", "open", "Removing Curly braces", "1", "open", "aavinash", "no owner", "no milestone"
"363", "audited", "114", "2012-08-29 17:20:30", "2012-08-29 17:20:30", "open", "Join audits and associated_audits with a single query", "0", "open", "zachad", "no owner", "no milestone"
"363", "audited", "113", "2012-08-16 13:04:46", "2012-08-16 13:04:46", "open", "gemspec licence and test files mismatch", "0", "open", "iNecas", "no owner", "no milestone"
"363", "audited", "112", "2012-08-13 13:33:33", "2012-08-13 13:36:37", "open", "Ensure controller isn't leaked in ActiveController around filter", "1", "open", "braintreeps", "no owner", "no milestone"
"363", "audited", "111", "2012-08-11 00:23:19", "2012-10-07 00:15:48", "open", "Audits by user?", "1", "open", "splurgy-michi", "no owner", "no milestone"
"363", "audited", "110", "2012-07-19 19:45:49", "2012-07-19 19:45:49", "open", "added disabling instructions", "0", "open", "dickeyxxx", "no owner", "no milestone"
"363", "audited", "109", "2012-07-18 18:16:33", "2012-07-18 18:16:33", "open", "Don't track changes if they are incorrectly triggered by ActiveRecord", "0", "open", "johnsonj", "no owner", "no milestone"
"363", "audited", "108", "2012-07-18 18:13:34", "2012-07-18 18:13:34", "open", "Audits stored when the change isn't 'significant', potentially unique to multiparameter attributes", "0", "open", "johnsonj", "no owner", "no milestone"
"363", "audited", "107", "2012-07-10 17:17:09", "2013-06-07 23:58:33", "open", "Automatically hook `audited` into all ActiveRecord::Base classes automatically", "4", "open", "BigNerdRanchDan", "no owner", "no milestone"
"363", "audited", "106", "2012-06-18 22:51:27", "2012-08-23 19:49:00", "open", "Audited Gem Breaks Marshal", "4", "open", "TALlama", "no owner", "no milestone"
"363", "audited", "105", "2012-06-14 19:15:00", "2012-06-14 19:15:00", "open", "Switch default for :protect for easier usage with Rails 3.2", "0", "open", "danielmorrison", "no owner", "no milestone"
"363", "audited", "102", "2012-05-11 14:27:57", "2012-06-13 19:33:48", "open", "Add alias to Audit class and fix README", "1", "open", "carvil", "no owner", "no milestone"
"363", "audited", "101", "2012-05-11 04:59:45", "2012-05-11 04:59:45", "open", "Audit doesn't get pulled in automatically with rc1", "0", "open", "ralfthewise", "no owner", "no milestone"
"363", "audited", "100", "2012-05-08 20:09:31", "2012-06-22 16:13:53", "open", "README Gemfile installation instructions don't work with rc gem", "1", "open", "gbuesing", "no owner", "no milestone"
"363", "audited", "99", "2012-05-08 13:50:41", "2013-01-14 16:14:06", "open", "Introduce non_auditable_columns lazy method.", "1", "open", "hron", "no owner", "no milestone"
"363", "audited", "98", "2012-05-02 18:34:45", "2013-04-10 23:42:28", "open", "When running rspec I get this error: Undefined local variable or method `audited'", "2", "open", "rafmagana", "no owner", "no milestone"
"363", "audited", "97", "2012-04-13 15:28:00", "2012-04-13 15:28:00", "open", "store the thread_id, in order to recognize all audits created on the same request", "0", "open", "sellittf", "no owner", "no milestone"
"363", "audited", "95", "2012-04-03 03:52:46", "2013-07-20 19:23:30", "open", "Autiting causes ruby process to use excessive amount of memory", "4", "open", "achivetta", "no owner", "no milestone"
"363", "audited", "93", "2012-03-15 09:44:04", "2012-03-21 18:22:48", "open", "Whitelist attributes breaks the gem", "1", "open", "ghost", "no owner", "no milestone"
"363", "audited", "92", "2012-03-09 09:31:02", "2012-10-17 10:53:47", "open", "How can i use multiple :associated_with", "2", "open", "tonymarschall", "no owner", "no milestone"
"363", "audited", "89", "2012-03-02 03:39:08", "2013-10-18 14:55:07", "open", "Conflict with acts_as_paranoid/paranoia", "3", "open", "gerald", "no owner", "no milestone"
"363", "audited", "88", "2012-02-29 23:41:34", "2013-01-16 20:22:19", "open", "Rails 3.2 undefined method `class_inheritable_reader'", "1", "open", "tobyhede", "no owner", "no milestone"
"363", "audited", "86", "2012-02-13 19:01:19", "2012-07-04 03:36:59", "open", "Username is nil in Audit", "4", "open", "usammmy", "no owner", "no milestone"
"363", "audited", "85", "2012-02-10 14:13:09", "2012-02-10 14:13:09", "open", "What about auditing a collection using it's callbacks?", "0", "open", "marcalc", "no owner", "no milestone"
"363", "audited", "84", "2012-02-09 16:07:54", "2012-02-09 16:07:54", "open", "Is it possible to associate a audit with a parent_id?", "0", "open", "marcalc", "no owner", "no milestone"
"363", "audited", "83", "2012-01-25 03:04:40", "2013-06-20 16:49:42", "open", "Fix problem when using acts_as_audited in conjunction with devise", "2", "open", "tyraeltong", "no owner", "no milestone"
"363", "audited", "79", "2011-12-12 22:50:09", "2013-03-11 10:00:51", "open", "If a record is destroyed before it ever gets saved then it should be ignored.", "3", "open", "scnaegle", "no owner", "no milestone"
"363", "audited", "78", "2011-12-01 20:16:21", "2012-12-10 06:44:07", "open", "lazy non_audited_columns method", "2", "open", "lest", "no owner", "no milestone"
